what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1481809475291
started,bundle,FragmentoRCP,1.0.3.201509221212,"FragmentoRCP",1481809475292
started,bundle,de.unistuttgart.iaas.abstractConstructs.staticFragmento.model,1.0.0.201509221212,"de.unistuttgart.iaas.abstractConstructs.staticFragmento.model",1481809475293
started,bundle,de.unistuttgart.iaas.abstractConstructs.staticFragmento.ui,1.0.0.201509221212,"de.unistuttgart.iaas.abstractConstructs.staticFragmento.ui",1481809475303
started,bundle,de.unistuttgart.iaas.bpel.extensions.model,1.0.0.201509221212,"de.unistuttgart.iaas.bpel.extensions.model",1481809475303
started,bundle,de.unistuttgart.iaas.bpel.extensions.ui,1.0.0.201509221212,"de.unistuttgart.iaas.bpel.extensions.ui",1481809475304
started,bundle,org.eclipse.bpel.common.model,0.8.0.201509221212,"org.eclipse.bpel.common.model",1481809475304
started,bundle,org.eclipse.bpel.common.ui,0.8.0.201509221212,"org.eclipse.bpel.common.ui",1481809475305
started,bundle,org.eclipse.bpel.debug,1.0.0.201509221212,"org.eclipse.bpel.debug",1481809475306
started,bundle,org.eclipse.bpel.model,0.8.0.201509221212,"org.eclipse.bpel.model",1481809475306
started,bundle,org.eclipse.bpel.model.logging,1.0.0.201509221212,"org.eclipse.bpel.model.logging",1481809475307
started,bundle,org.eclipse.bpel.runtimes,0.8.0.201509221212,"org.eclipse.bpel.runtimes",1481809475307
started,bundle,org.eclipse.bpel.simpl.model,0.1.2.201509221212,"org.eclipse.bpel.simpl.model",1481809475308
started,bundle,org.eclipse.bpel.simpl.ui,0.1.4.201509221212,"org.eclipse.bpel.simpl.ui",1481809475308
started,bundle,org.eclipse.bpel.simtech.extensions.model,0.0.1.201509221212,"org.eclipse.bpel.simtech.extensions.model",1481809475309
started,bundle,org.eclipse.bpel.simtech.extensions.ui,0.0.1.201509221212,"org.eclipse.bpel.simtech.extensions.ui",1481809475309
started,bundle,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui",1481809475311
started,bundle,org.eclipse.bpel.wsil.model,0.8.0.201509221212,"org.eclipse.bpel.wsil.model",1481809475311
started,bundle,org.eclipse.jem,2.0.402.v201106132000,"org.eclipse.jem",1481809475312
started,bundle,org.eclipse.jem.workbench,2.0.301.v201104271300,"org.eclipse.jem.workbench",1481809475312
started,bundle,org.eclipse.jst.j2ee,1.1.406.v201110130300,"org.eclipse.jst.j2ee",1481809475313
started,bundle,org.eclipse.jst.j2ee.core,1.2.7.v201110060300,"org.eclipse.jst.j2ee.core",1481809475315
started,bundle,org.eclipse.jst.jsp.core,1.2.308.v201109202150,"org.eclipse.jst.jsp.core",1481809475316
started,bundle,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.ui",1481809475317
started,bundle,org.eclipse.simpl.communication,0.1.0.201509221212,"org.eclipse.simpl.communication",1481809475317
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.4.v201106210700,"org.eclipse.wst.common.emfworkbench.integration",1481809475318
started,bundle,org.eclipse.wst.common.frameworks,1.2.1.v201107271600,"org.eclipse.wst.common.frameworks",1481809475318
started,bundle,org.eclipse.wst.common.modulecore,1.2.7.v201110060300,"org.eclipse.wst.common.modulecore",1481809475319
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1481809475320
started,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1481809475321
started,bundle,org.eclipse.wst.validation,1.2.204.v201109220700,"org.eclipse.wst.validation",1481809475321
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1481809475321
started,bundle,org.eclipse.wst.wsdl,1.2.105.v201108291616,"org.eclipse.wst.wsdl",1481809475322
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1481809475323
started,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1481809475332
started,bundle,org.eclipse.wst.xsd.ui,1.2.305.v201104132127,"org.eclipse.wst.xsd.ui",1481809475333
os,sysinfo,,,"macosx",1481809475337
arch,sysinfo,,,"x86_64",1481809475337
ws,sysinfo,,,"cocoa",1481809475337
locale,sysinfo,,,"de_DE",1481809475337
processors,sysinfo,,,"4",1481809475337
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1481809475337
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1481809475337
java.specification.name,sysinfo,,,"Java Platform API Specification",1481809475337
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1481809475337
java.specification.version,sysinfo,,,"1.6",1481809475337
java.vendor,sysinfo,,,"Apple Inc.",1481809475337
java.version,sysinfo,,,"1.6.0_65",1481809475337
java.vm.info,sysinfo,,,"mixed mode",1481809475337
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1481809475337
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1481809475337
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1481809475337
java.vm.specification.version,sysinfo,,,"1.0",1481809475337
java.vm.vendor,sysinfo,,,"Apple Inc.",1481809475337
java.vm.version,sysinfo,,,"20.65-b04-468",1481809475337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809476101
started,bundle,org.eclipse.bpel.apache.ode.deploy.model,0.8.0.201509221212,"org.eclipse.bpel.apache.ode.deploy.model",1481809481975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809482110
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1481809483325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481809486833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481809487577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809488875
started,bundle,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement",1481809488954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809489634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809493317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809493641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809494295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809494853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809497090
started,bundle,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.eclipse.docker",1481809498198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809498220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809499385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809500724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809502668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809507146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809530675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481809530712
