what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481749458883
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481749468454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749481434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749491145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749493410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749535538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749582532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749586150
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1481749586234
opened,view,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.pde.runtime.LogView",1481749586339
activated,view,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.pde.runtime.LogView",1481749586388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1481749586406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1481749586406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749609218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749616396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749620057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749728245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749730472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749762762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749764543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749769146
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481749774393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749789627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749789846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481749789869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749811893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749812060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481749812091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749822559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749822680
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481749822707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749833694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749839612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749841677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749891184
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481749892161
activated,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481749892458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749911875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749917939
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481749921546
activated,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481749921851
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481749922544
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481749922825
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481749936539
started,bundle,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.eclipse.docker",1481749943121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749943141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749944990
executed,command,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.docker.runContainer",1481749945066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749955656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749955841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481749955869
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481749958774
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481749967966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749968937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481749969128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481749969177
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481749986359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750010004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750014757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750023378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750023575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481750023599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750029273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750029579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481750029608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750046615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750083308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750094925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750103527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750111714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750111910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481750111939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750125947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481750126135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481750126164
