what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481797573189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797576695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1481797581440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797583032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.preferences",1481797583105
activated,view,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.view",1481797590430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797594837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797595866
executed,command,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.undeploy",1481797597149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797599138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797637450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797638566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481797639364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481797639771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797641957
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481797659830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797660352
opened,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481797660535
activated,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481797660685
started,bundle,org.eclipse.wst.wsi,1.0.400.v201004220210,"org.eclipse.wst.wsi",1481797661659
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1481797661668
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1481797661669
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1481797661673
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1481797662240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797663038
error,log,,,"Warning: Detected recursive attempt by part org.eclipse.wst.wsdl.ui.internal.WSDLEditor to create itself (this is probably, but not necessarily, a bug)",1481797663106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797663128
opened,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481797663308
activated,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481797663434
opened,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481797663505
activated,editor,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1481797663641
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481797677567
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481797677843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797871057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797934435
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481797954668
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481797973357
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481797976555
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481797985288
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481797986961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481797990529
