what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.2.1.v201107271600,"org.eclipse.wst.common.frameworks",1481804430886
started,bundle,org.eclipse.wst.common.modulecore,1.2.7.v201110060300,"org.eclipse.wst.common.modulecore",1481804430887
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1481804430888
started,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1481804430898
started,bundle,org.eclipse.wst.validation,1.2.204.v201109220700,"org.eclipse.wst.validation",1481804430898
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1481804430898
started,bundle,org.eclipse.wst.wsdl,1.2.105.v201108291616,"org.eclipse.wst.wsdl",1481804430899
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1481804430900
started,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1481804430901
started,bundle,org.eclipse.wst.xsd.ui,1.2.305.v201104132127,"org.eclipse.wst.xsd.ui",1481804430904
os,sysinfo,,,"macosx",1481804430908
arch,sysinfo,,,"x86_64",1481804430908
ws,sysinfo,,,"cocoa",1481804430908
locale,sysinfo,,,"de_DE",1481804430909
processors,sysinfo,,,"4",1481804430909
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1481804430909
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1481804430909
java.specification.name,sysinfo,,,"Java Platform API Specification",1481804430909
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1481804430909
java.specification.version,sysinfo,,,"1.6",1481804430909
java.vendor,sysinfo,,,"Apple Inc.",1481804430909
java.version,sysinfo,,,"1.6.0_65",1481804430909
java.vm.info,sysinfo,,,"mixed mode",1481804430909
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1481804430909
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1481804430909
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1481804430909
java.vm.specification.version,sysinfo,,,"1.0",1481804430909
java.vm.vendor,sysinfo,,,"Apple Inc.",1481804430909
java.vm.version,sysinfo,,,"20.65-b04-468",1481804430909
started,bundle,org.eclipse.bpel.apache.ode.deploy.model,0.8.0.201509221212,"org.eclipse.bpel.apache.ode.deploy.model",1481804435279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804435424
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1481804436839
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1481804436850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804447859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804448128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481804448420
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481804449511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804476262
started,bundle,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.eclipse.docker",1481804477451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804477479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804478532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804479664
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804481485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804486723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804509257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481804509283
started,bundle,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement",1481804509308
executed,command,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.refresh",1481804511687
