what,kind,bundleId,bundleVersion,description,time
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1481667149700
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1481667149700
java.vm.specification.version,sysinfo,,,"1.0",1481667149700
java.vm.vendor,sysinfo,,,"Apple Inc.",1481667149700
java.vm.version,sysinfo,,,"20.65-b04-468",1481667149700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667152791
started,bundle,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.eclipse.docker",1481667162375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667162404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667163754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667164970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667170762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667171998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667172255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667172294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667172648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667172681
executed,command,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.startActiveMQ",1481667206018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667206156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667206194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667208438
executed,command,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.docker.runContainer",1481667208517
started,bundle,org.eclipse.bpel.apache.ode.deploy.model,0.8.0.201509221212,"org.eclipse.bpel.apache.ode.deploy.model",1481667211220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667211349
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1481667216078
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1481667216092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667224295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667225833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481667226863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481667227692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481667229012
started,bundle,org.eclipse.jst.common.frameworks,1.1.404.v201103311600,"org.eclipse.jst.common.frameworks",1481667234346
