what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666670335
executed,command,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.docker.runContainer",1481666670404
started,bundle,org.eclipse.bpel.apache.ode.deploy.model,0.8.0.201509221212,"org.eclipse.bpel.apache.ode.deploy.model",1481666672278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666672422
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1481666673525
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1481666673612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481666675621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481666676036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666677101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666681325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666682664
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1481666707627
started,bundle,org.eclipse.wst.wsdl.ui,1.2.306.v201106290347,"org.eclipse.wst.wsdl.ui",1481666713707
started,bundle,org.eclipse.jst.common.frameworks,1.1.404.v201103311600,"org.eclipse.jst.common.frameworks",1481666719443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666719599
started,bundle,org.eclipse.wst.dtd.core,1.1.402.v201109061850,"org.eclipse.wst.dtd.core",1481666719698
started,bundle,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.ui",1481666719699
started,bundle,org.eclipse.bpel.validator,0.8.0.201509221212,"org.eclipse.bpel.validator",1481666719744
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1481666719769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666720379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481666720388
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481666722626
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1481666722898
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1481666722904
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1481666722921
opened,view,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.view",1481666724628
activated,view,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.view",1481666725724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666729715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666730683
executed,command,org.eclipse.apache.ode.processManagement,1.0.0.201509221212,"org.eclipse.apache.ode.processManagement.undeploy",1481666731154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666735772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481666739607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481666740209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666741523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666741648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666746370
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481666754275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666781116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1481666784896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481666785668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666786691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666786818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481666792672
