what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.2.1.v201107271600,"org.eclipse.wst.common.frameworks",1481659286980
started,bundle,org.eclipse.wst.common.modulecore,1.2.7.v201110060300,"org.eclipse.wst.common.modulecore",1481659286981
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1481659286981
started,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1481659286982
started,bundle,org.eclipse.wst.validation,1.2.204.v201109220700,"org.eclipse.wst.validation",1481659286982
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1481659286983
started,bundle,org.eclipse.wst.wsdl,1.2.105.v201108291616,"org.eclipse.wst.wsdl",1481659286984
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1481659286985
started,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1481659286986
started,bundle,org.eclipse.wst.xsd.ui,1.2.305.v201104132127,"org.eclipse.wst.xsd.ui",1481659286988
os,sysinfo,,,"macosx",1481659286991
arch,sysinfo,,,"x86_64",1481659286991
ws,sysinfo,,,"cocoa",1481659286991
locale,sysinfo,,,"de_DE",1481659286991
processors,sysinfo,,,"4",1481659286991
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1481659286991
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1481659286991
java.specification.name,sysinfo,,,"Java Platform API Specification",1481659286991
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1481659286991
java.specification.version,sysinfo,,,"1.6",1481659286991
java.vendor,sysinfo,,,"Apple Inc.",1481659286991
java.version,sysinfo,,,"1.6.0_65",1481659286991
java.vm.info,sysinfo,,,"mixed mode",1481659286991
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1481659286991
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1481659286991
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1481659286991
java.vm.specification.version,sysinfo,,,"1.0",1481659286991
java.vm.vendor,sysinfo,,,"Apple Inc.",1481659286991
java.vm.version,sysinfo,,,"20.65-b04-468",1481659286991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659287654
started,bundle,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.eclipse.docker",1481659294276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659294342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481659297994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1481659305719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659319866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.preferences",1481659319938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659322286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659323709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659324778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659325908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659326229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659332340
executed,command,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.docker.runContainer",1481659332425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659335181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659350779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.preferences",1481659350881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659352517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659353685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659353779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481659354958
executed,command,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.docker.stopContainer",1481659355039
