what,kind,bundleId,bundleVersion,description,time
started,bundle,FragmentoRCP,1.0.3.201509221212,"FragmentoRCP",1481734378252
started,bundle,de.unistuttgart.iaas.abstractConstructs.staticFragmento.model,1.0.0.201509221212,"de.unistuttgart.iaas.abstractConstructs.staticFragmento.model",1481734378252
started,bundle,de.unistuttgart.iaas.abstractConstructs.staticFragmento.ui,1.0.0.201509221212,"de.unistuttgart.iaas.abstractConstructs.staticFragmento.ui",1481734378252
started,bundle,de.unistuttgart.iaas.bpel.extensions.model,1.0.0.201509221212,"de.unistuttgart.iaas.bpel.extensions.model",1481734378253
started,bundle,de.unistuttgart.iaas.bpel.extensions.ui,1.0.0.201509221212,"de.unistuttgart.iaas.bpel.extensions.ui",1481734378253
started,bundle,org.eclipse.bpel.common.model,0.8.0.201509221212,"org.eclipse.bpel.common.model",1481734378253
started,bundle,org.eclipse.bpel.common.ui,0.8.0.201509221212,"org.eclipse.bpel.common.ui",1481734378254
started,bundle,org.eclipse.bpel.debug,1.0.0.201509221212,"org.eclipse.bpel.debug",1481734378255
started,bundle,org.eclipse.bpel.model,0.8.0.201509221212,"org.eclipse.bpel.model",1481734378256
started,bundle,org.eclipse.bpel.model.logging,1.0.0.201509221212,"org.eclipse.bpel.model.logging",1481734378256
started,bundle,org.eclipse.bpel.runtimes,0.8.0.201509221212,"org.eclipse.bpel.runtimes",1481734378257
started,bundle,org.eclipse.bpel.simpl.model,0.1.2.201509221212,"org.eclipse.bpel.simpl.model",1481734378257
started,bundle,org.eclipse.bpel.simpl.ui,0.1.4.201509221212,"org.eclipse.bpel.simpl.ui",1481734378258
started,bundle,org.eclipse.bpel.simtech.extensions.model,0.0.1.201509221212,"org.eclipse.bpel.simtech.extensions.model",1481734378259
started,bundle,org.eclipse.bpel.simtech.extensions.ui,0.0.1.201509221212,"org.eclipse.bpel.simtech.extensions.ui",1481734378259
started,bundle,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui",1481734378260
started,bundle,org.eclipse.bpel.wsil.model,0.8.0.201509221212,"org.eclipse.bpel.wsil.model",1481734378261
started,bundle,org.eclipse.jem,2.0.402.v201106132000,"org.eclipse.jem",1481734378262
started,bundle,org.eclipse.jem.workbench,2.0.301.v201104271300,"org.eclipse.jem.workbench",1481734378263
started,bundle,org.eclipse.jst.j2ee,1.1.406.v201110130300,"org.eclipse.jst.j2ee",1481734378264
started,bundle,org.eclipse.jst.j2ee.core,1.2.7.v201110060300,"org.eclipse.jst.j2ee.core",1481734378269
started,bundle,org.eclipse.jst.jsp.core,1.2.308.v201109202150,"org.eclipse.jst.jsp.core",1481734378270
started,bundle,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.ui",1481734378271
started,bundle,org.eclipse.simpl.communication,0.1.0.201509221212,"org.eclipse.simpl.communication",1481734378272
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.4.v201106210700,"org.eclipse.wst.common.emfworkbench.integration",1481734378272
started,bundle,org.eclipse.wst.common.frameworks,1.2.1.v201107271600,"org.eclipse.wst.common.frameworks",1481734378273
started,bundle,org.eclipse.wst.common.modulecore,1.2.7.v201110060300,"org.eclipse.wst.common.modulecore",1481734378274
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1481734378274
started,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1481734378275
started,bundle,org.eclipse.wst.validation,1.2.204.v201109220700,"org.eclipse.wst.validation",1481734378275
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1481734378276
started,bundle,org.eclipse.wst.wsdl,1.2.105.v201108291616,"org.eclipse.wst.wsdl",1481734378277
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1481734378278
started,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1481734378279
started,bundle,org.eclipse.wst.xsd.ui,1.2.305.v201104132127,"org.eclipse.wst.xsd.ui",1481734378281
started,bundle,de.unistuttgart.iaas.eclipse.docker,1.0.0.201607141247,"de.unistuttgart.iaas.eclipse.docker",1481734378282
os,sysinfo,,,"macosx",1481734378285
arch,sysinfo,,,"x86_64",1481734378285
ws,sysinfo,,,"cocoa",1481734378285
locale,sysinfo,,,"de_DE",1481734378285
processors,sysinfo,,,"4",1481734378285
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1481734378285
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1481734378285
java.specification.name,sysinfo,,,"Java Platform API Specification",1481734378285
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1481734378285
java.specification.version,sysinfo,,,"1.6",1481734378285
java.vendor,sysinfo,,,"Apple Inc.",1481734378285
java.version,sysinfo,,,"1.6.0_65",1481734378285
java.vm.info,sysinfo,,,"mixed mode",1481734378285
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1481734378285
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1481734378285
